nuts_code,nuts_level,country,year,ai_adoption_share,n_firms
DEB,1,Germany,2017,0.019036519036519036,30888
DEC,1,Germany,2017,0.026476578411405296,7365
DED,1,Germany,2017,0.018511509479406805,29063
DEE,1,Germany,2017,0.016661195009848983,12184
DEF,1,Germany,2017,0.01299412344417272,27397
DEG,1,Germany,2017,0.019567845270474463,13236
DE1,1,Germany,2018,0.038845767846126936,108695
DE2,1,Germany,2018,0.044861611880483286,151828
DE3,1,Germany,2018,0.06862558841534207,47433
DE4,1,Germany,2018,0.02898715471183358,17609
DE5,1,Germany,2018,0.03264303264303264,8563
DE6,1,Germany,2018,0.045895354082092915,35525
DE7,1,Germany,2018,0.0475805684951041,63167
DE8,1,Germany,2018,0.021259979173897953,11539
DE9,1,Germany,2018,0.027666615893764627,72306
DEA,1,Germany,2018,0.0363182885934126,179354
DEB,1,Germany,2018,0.03324367614615129,33124
DEC,1,Germany,2018,0.04098256331933308,7865
DED,1,Germany,2018,0.03113381397303676,30950
DEE,1,Germany,2018,0.026837356366160255,12977
DEF,1,Germany,2018,0.023645522771666497,29219
DEG,1,Germany,2018,0.028820280413539158,14137
DE1,1,Germany,2019,0.058235672210824756,113675
DE2,1,Germany,2019,0.06663604676037196,159066
DE3,1,Germany,2019,0.09645775477993328,50109
DE4,1,Germany,2019,0.048104799742295715,18643
DE5,1,Germany,2019,0.049176629821791114,8876
DE6,1,Germany,2019,0.07210589782942337,36527
DE7,1,Germany,2019,0.07092091335248753,66180
DE8,1,Germany,2019,0.03299785513941594,12132
DE9,1,Germany,2019,0.04107857594270065,76012
DEA,1,Germany,2019,0.05514387450678472,187196
DEB,1,Germany,2019,0.049768187281781236,34971
DEC,1,Germany,2019,0.05791876952655611,8331
DED,1,Germany,2019,0.049380438458936755,32540
DEE,1,Germany,2019,0.040897097625329816,13658
DEF,1,Germany,2019,0.03615409944023708,30395
DEG,1,Germany,2019,0.0408934476010527,14829
DE1,1,Germany,2020,0.07571140835614316,116190
DE2,1,Germany,2020,0.08417820626976573,162852
DE3,1,Germany,2020,0.12017589538853209,51860
DE4,1,Germany,2020,0.06806718319380167,19235
DE5,1,Germany,2020,0.06738694586767655,8979
DE6,1,Germany,2020,0.10136286201022146,37573
DE7,1,Germany,2020,0.08924596447261739,67844
DE8,1,Germany,2020,0.03991344073094494,12479
DE9,1,Germany,2020,0.0541654892491073,77862
DEA,1,Germany,2020,0.07278385021703886,191227
DEB,1,Germany,2020,0.0625035004200504,35712
DEC,1,Germany,2020,0.07476415094339622,8482
DED,1,Germany,2020,0.06160312218552987,33310
DEE,1,Germany,2020,0.05126732246715014,13928
DEF,1,Germany,2020,0.046041046329203084,31235
DEG,1,Germany,2020,0.05366370743341725,15095
DE1,1,Germany,2021,0.09271827320508241,117597
DE2,1,Germany,2021,0.10170927242474663,165302
DE3,1,Germany,2021,0.1427654432865126,52984
DE4,1,Germany,2021,0.07940067271430028,19628
DE5,1,Germany,2021,0.08749447635881573,9054
DE6,1,Germany,2021,0.12230706657220079,38117
DE7,1,Germany,2021,0.10582141454116895,68746
DE8,1,Germany,2021,0.050149113169047244,12743
DE9,1,Germany,2021,0.0677632414581481,78748
DEA,1,Germany,2021,0.08817789038401129,194213
DEB,1,Germany,2021,0.07671240455903508,36153
DEC,1,Germany,2021,0.09501521179499181,8546
DED,1,Germany,2021,0.07388011124918634,33799
DEE,1,Germany,2021,0.06136700289200818,14178
DEF,1,Germany,2021,0.05935149484861892,31650
DEG,1,Germany,2021,0.06590446152835272,15223
DE1,1,Germany,2022,0.11091667095578774,116580
DE2,1,Germany,2022,0.1210976991193559,164200
DE3,1,Germany,2022,0.16567823104761545,52779
DE4,1,Germany,2022,0.09524299305734121,19447
DE5,1,Germany,2022,0.1056801696239259,8963
DE6,1,Germany,2022,0.14415132435376318,37641
DE7,1,Germany,2022,0.12581424284564152,68316
DE8,1,Germany,2022,0.06578220011055833,12663
DE9,1,Germany,2022,0.08475636215126223,78359
DEA,1,Germany,2022,0.10499976614751415,192434
DEB,1,Germany,2022,0.09308242925847221,35765
DEC,1,Germany,2022,0.10946394686907021,8432
DED,1,Germany,2022,0.09086271567891974,33325
DEE,1,Germany,2022,0.07626392459297343,14005
DEF,1,Germany,2022,0.07352612951567133,31364
DEG,1,Germany,2022,0.08127817555025192,15086
DE1,1,Germany,2023,0.13510761560338472,113926
DE2,1,Germany,2023,0.14732501572787354,160543
DE3,1,Germany,2023,0.20119892911186124,51547
DE4,1,Germany,2023,0.11850015821115915,18963
DE5,1,Germany,2023,0.134624145785877,8781
DE6,1,Germany,2023,0.1710068500598021,36788
DE7,1,Germany,2023,0.15235884379212222,66770
DE8,1,Germany,2023,0.08595253367543297,12472
DE9,1,Germany,2023,0.1081401870377858,76673
DEA,1,Germany,2023,0.12950656299462276,187646
DEB,1,Germany,2023,0.11962338665827205,34943
DEC,1,Germany,2023,0.13256238587948874,8215
DED,1,Germany,2023,0.11693424371040168,32514
DEE,1,Germany,2023,0.09706463655662104,13661
DEF,1,Germany,2023,0.0926783152953449,30677
DEG,1,Germany,2023,0.10666213460231136,14711
DE1,1,Germany,2024,0.1571450902503839,108753
DE2,1,Germany,2024,0.17167222598634493,153496
DE3,1,Germany,2024,0.22760811641729864,48790
DE4,1,Germany,2024,0.1381261441171576,18027
DE5,1,Germany,2024,0.15571223709369025,8368
DE6,1,Germany,2024,0.19857769621196913,34874
DE7,1,Germany,2024,0.17550127482766217,63538
DE8,1,Germany,2024,0.10132974246759804,11882
DE9,1,Germany,2024,0.12822791212697024,73151
DEA,1,Germany,2024,0.1526107120225658,178324
DEB,1,Germany,2024,0.14012511170688113,33570
DEC,1,Germany,2024,0.15779320987654322,7776
DED,1,Germany,2024,0.1383479494454475,31016
DEE,1,Germany,2024,0.11682495560188402,12951
DEF,1,Germany,2024,0.11482433590402742,29175
DEG,1,Germany,2024,0.12495511669658887,13925
LU0,1,Luxembourg,2016,0.043663755749616694,15002
LU0,1,Luxembourg,2017,0.05847060106905203,18335
LU0,1,Luxembourg,2018,0.0701898459011642,20704
LU0,1,Luxembourg,2019,0.08286951144094001,22640
LU0,1,Luxembourg,2020,0.12080536912751678,23693
LU0,1,Luxembourg,2021,0.15170485372062936,23962
LU0,1,Luxembourg,2022,0.17130547177940542,23211
LU0,1,Luxembourg,2023,0.19587866494560208,21694
LU0,1,Luxembourg,2024,0.2276256844201095,20091
BE10,2,Belgium,2016,0.013786031673692606,26332
BE21,2,Belgium,2016,0.00843157920537268,40804
BE22,2,Belgium,2016,0.006025466120964075,17592
BE23,2,Belgium,2016,0.006688741721854304,30200
BE24,2,Belgium,2016,0.012527019060719199,20356
BE25,2,Belgium,2016,0.004842289326787276,29741
BE31,2,Belgium,2016,0.011401589312449615,8684
BE32,2,Belgium,2016,0.009827401106614914,12110
BE33,2,Belgium,2016,0.006519303249465213,9817
BE34,2,Belgium,2016,0.005917159763313609,3042
BE35,2,Belgium,2016,0.01153726223885251,6414
BE10,2,Belgium,2017,0.02539488891742648,31150
BE21,2,Belgium,2017,0.015856306335943156,45603
BE22,2,Belgium,2017,0.010755415757698747,19714
BE23,2,Belgium,2017,0.013806882566946978,33534
BE24,2,Belgium,2017,0.022222222222222223,22906
BE25,2,Belgium,2017,0.009779727630015538,32826
BE31,2,Belgium,2017,0.02011129551889095,10244
BE32,2,Belgium,2017,0.016392322928761697,14642
BE33,2,Belgium,2017,0.014643810836420018,11610
BE34,2,Belgium,2017,0.009411132024737832,3719
BE35,2,Belgium,2017,0.017504898758981056,7656
BE10,2,Belgium,2018,0.03758160148529676,33396
BE21,2,Belgium,2018,0.024529015059581834,50267
BE22,2,Belgium,2018,0.01698397479797288,21905
BE23,2,Belgium,2018,0.0195091760400409,37162
BE24,2,Belgium,2018,0.0324459234608985,25242
BE25,2,Belgium,2018,0.01299555848001316,36478
BE31,2,Belgium,2018,0.02737476047084588,10960
BE32,2,Belgium,2018,0.020641473483645603,15745
BE33,2,Belgium,2018,0.021532817609059732,12540
BE34,2,Belgium,2018,0.010956175298804782,4016
BE35,2,Belgium,2018,0.02077007166282036,8233
BE10,2,Belgium,2019,0.051137340285337764,34906
BE21,2,Belgium,2019,0.034530360621017,52883
BE22,2,Belgium,2019,0.0256,23128
BE23,2,Belgium,2019,0.02768360141731882,39231
BE24,2,Belgium,2019,0.044404168554599006,26485
BE25,2,Belgium,2019,0.018892406705766335,38536
BE31,2,Belgium,2019,0.03489886274850247,11519
BE32,2,Belgium,2019,0.02568862275449102,16700
BE33,2,Belgium,2019,0.026402888521137355,13295
BE34,2,Belgium,2019,0.01401541695865452,4281
BE35,2,Belgium,2019,0.026269905846797628,8603
BE10,2,Belgium,2020,0.0619942278309094,35342
BE21,2,Belgium,2020,0.044231021740353774,53312
BE22,2,Belgium,2020,0.03081578723041514,23463
BE23,2,Belgium,2020,0.03375759545897827,39993
BE24,2,Belgium,2020,0.05418204870045121,26817
BE25,2,Belgium,2020,0.02276810924585451,38959
BE31,2,Belgium,2020,0.04385591416162821,11743
BE32,2,Belgium,2020,0.031748826291079814,17040
BE33,2,Belgium,2020,0.033822120698548376,13572
BE34,2,Belgium,2020,0.01821078989301161,4393
BE35,2,Belgium,2020,0.031307129798903106,8752
BE10,2,Belgium,2021,0.07556761387976582,35015
BE21,2,Belgium,2021,0.052382568046445,53056
BE22,2,Belgium,2021,0.037063953488372096,23393
BE23,2,Belgium,2021,0.04157978041856142,39803
BE24,2,Belgium,2021,0.06210274433560158,26746
BE25,2,Belgium,2021,0.02724177071509648,38764
BE31,2,Belgium,2021,0.05362479719921441,11712
BE32,2,Belgium,2021,0.03946436998584238,16952
BE33,2,Belgium,2021,0.0406256950107495,13489
BE34,2,Belgium,2021,0.027260336210813266,4402
BE35,2,Belgium,2021,0.038940276350348295,8757
BE10,2,Belgium,2022,0.08786327803270973,33996
BE21,2,Belgium,2022,0.06106289614822038,51275
BE22,2,Belgium,2022,0.04426944296138103,22477
BE23,2,Belgium,2022,0.04893617021276596,38540
BE24,2,Belgium,2022,0.07083236726176675,25878
BE25,2,Belgium,2022,0.0319555862508633,37646
BE31,2,Belgium,2022,0.062444797738915384,11322
BE32,2,Belgium,2022,0.04566909826518727,16313
BE33,2,Belgium,2022,0.04726938962826985,13074
BE34,2,Belgium,2022,0.030805134189031504,4285
BE35,2,Belgium,2022,0.045267004597430154,8483
BE10,2,Belgium,2023,0.09996026044691712,32713
BE21,2,Belgium,2023,0.07040094821596436,48934
BE22,2,Belgium,2023,0.05126990144048522,21104
BE23,2,Belgium,2023,0.05915416098226466,36650
BE24,2,Belgium,2023,0.08126693903968286,24721
BE25,2,Belgium,2023,0.0385104500718788,36172
BE31,2,Belgium,2023,0.07940583165230149,10907
BE32,2,Belgium,2023,0.053035143769968054,15650
BE33,2,Belgium,2023,0.059453032104637336,12615
BE34,2,Belgium,2023,0.036062378167641324,4104
BE35,2,Belgium,2023,0.05241396084154202,8223
BE10,2,Belgium,2024,0.11612164813603662,30580
BE21,2,Belgium,2024,0.08259736818864259,45292
BE22,2,Belgium,2024,0.05858627643621697,19339
BE23,2,Belgium,2024,0.0683068188538648,33818
BE24,2,Belgium,2024,0.09402309955645338,22771
BE25,2,Belgium,2024,0.04746468401486989,33625
BE31,2,Belgium,2024,0.09073939645338587,9643
BE32,2,Belgium,2024,0.06400862068965517,13920
BE33,2,Belgium,2024,0.0701181866290351,11338
BE34,2,Belgium,2024,0.045922627330921235,3593
BE35,2,Belgium,2024,0.06252565330414557,7309
FR10,2,France,2016,0.014501028087756773,250492
FRB0,2,France,2016,0.0070926398307721026,32156
FRC1,2,France,2016,0.005395761716200339,22988
FRC2,2,France,2016,0.00651890482398957,16110
FRD1,2,France,2016,0.00655951129137249,19980
FRD2,2,France,2016,0.007024390243902439,20509
FRE1,2,France,2016,0.00909605158954633,44205
FRE2,2,France,2016,0.006043050491934276,20030
FRF1,2,France,2016,0.007265319979629944,29462
FRF2,2,France,2016,0.005348797928044592,17767
FRF3,2,France,2016,0.007222078927005417,27147
FRG0,2,France,2016,0.00739247311827957,56554
FRH0,2,France,2016,0.011865885073325085,49315
FRI1,2,France,2016,0.007457557220427521,58213
FRI2,2,France,2016,0.00531632110579479,9406
FRI3,2,France,2016,0.0070595577050587,25648
FRJ1,2,France,2016,0.0071284861939780765,57666
FRJ2,2,France,2016,0.0087690878852675,46311
FRK1,2,France,2016,0.006921404873584258,17485
FRK2,2,France,2016,0.00849652798285507,118542
FRL0,2,France,2016,0.007744574519066201,116870
FRM0,2,France,2016,0.008256984504015383,8843
FRY1,2,France,2016,0.013437057991513438,1414
FRY2,2,France,2016,0.014667817083692839,1159
FRY3,2,France,2016,0.019704433497536946,406
FRY4,2,France,2016,0.029197080291970802,1781
FRY5,2,France,2016,0.024390243902439025,123
FR10,2,France,2017,0.030604808467884586,282690
FRB0,2,France,2017,0.01653234709648929,36241
FRC1,2,France,2017,0.012735667564447864,25997
FRC2,2,France,2017,0.013781697905181918,18142
FRD1,2,France,2017,0.014544164597374955,22561
FRD2,2,France,2017,0.014868918742663363,23009
FRE1,2,France,2017,0.01637348590906324,49297
FRE2,2,France,2017,0.015025263717755519,22567
FRF1,2,France,2017,0.014457904669142266,32862
FRF2,2,France,2017,0.012459967974379503,19990
FRF3,2,France,2017,0.015270177278238359,30525
FRG0,2,France,2017,0.014493669885726026,63280
FRH0,2,France,2017,0.01864944809176827,55458
FRI1,2,France,2017,0.015321617987035553,66197
FRI2,2,France,2017,0.01241117953576504,10556
FRI3,2,France,2017,0.014383253041278203,28861
FRJ1,2,France,2017,0.015098005952839937,64850
FRJ2,2,France,2017,0.01729616592141566,52567
FRK1,2,France,2017,0.01341228869318757,19764
FRK2,2,France,2017,0.016068335224896958,133950
FRL0,2,France,2017,0.01637564530822958,131733
FRM0,2,France,2017,0.017668908744102,9962
FRY1,2,France,2017,0.028811524609843937,1666
FRY2,2,France,2017,0.036231884057971016,1380
FRY3,2,France,2017,0.024640657084188913,487
FRY4,2,France,2017,0.03388235294117647,2125
FRY5,2,France,2017,0.028169014084507043,142
FR10,2,France,2018,0.0459441523303895,293859
FRB0,2,France,2018,0.023580481792116616,37328
FRC1,2,France,2018,0.01976018826341937,26778
FRC2,2,France,2018,0.021389514313284015,18656
FRD1,2,France,2018,0.02155616626588801,23297
FRD2,2,France,2018,0.02503905755183043,23691
FRE1,2,France,2018,0.02513747054202671,50930
FRE2,2,France,2018,0.025126925393683847,23247
FRF1,2,France,2018,0.022083972166529072,33924
FRF2,2,France,2018,0.02010510582903428,20747
FRF3,2,France,2018,0.02284715602160788,31478
FRG0,2,France,2018,0.02225881205025003,65602
FRH0,2,France,2018,0.02626269653541116,57510
FRI1,2,France,2018,0.024413678647857796,68707
FRI2,2,France,2018,0.018822661007565973,10839
FRI3,2,France,2018,0.022005952978161266,29909
FRJ1,2,France,2018,0.023132730732635585,67271
FRJ2,2,France,2018,0.025518546416564092,54442
FRK1,2,France,2018,0.02218847962382445,20422
FRK2,2,France,2018,0.02591294059934496,138640
FRL0,2,France,2018,0.026885768378886118,136814
FRM0,2,France,2018,0.0284423945421351,10408
FRY1,2,France,2018,0.033860045146726865,1772
FRY2,2,France,2018,0.044055944055944055,1430
FRY3,2,France,2018,0.03696498054474708,514
FRY4,2,France,2018,0.038111736682546554,2309
FRY5,2,France,2018,0.02666666666666667,150
FR10,2,France,2019,0.06029532403609516,302329
FRB0,2,France,2019,0.03154181365428512,38555
FRC1,2,France,2019,0.027048442283450387,27768
FRC2,2,France,2019,0.027858326429163215,19312
FRD1,2,France,2019,0.02847564256446339,24163
FRD2,2,France,2019,0.033946078431372546,24484
FRE1,2,France,2019,0.03520966271649954,52659
FRE2,2,France,2019,0.03220826901414327,23970
FRF1,2,France,2019,0.0317828126787962,34963
FRF2,2,France,2019,0.028989560029828488,21458
FRF3,2,France,2019,0.031382293392232655,32602
FRG0,2,France,2019,0.030161664172754746,68170
FRH0,2,France,2019,0.03364144813958941,59718
FRI1,2,France,2019,0.03275289634786994,71388
FRI2,2,France,2019,0.025891115446001065,11278
FRI3,2,France,2019,0.02813093437188194,31073
FRJ1,2,France,2019,0.03177688508775719,69454
FRJ2,2,France,2019,0.034656886195715726,56441
FRK1,2,France,2019,0.027114967462039046,21207
FRK2,2,France,2019,0.0345417617272272,143777
FRL0,2,France,2019,0.035855613077086734,141017
FRM0,2,France,2019,0.036598890942698706,10821
FRY1,2,France,2019,0.03751954142782699,1919
FRY2,2,France,2019,0.04898758981058132,1531
FRY3,2,France,2019,0.03633217993079585,578
FRY4,2,France,2019,0.04317111459968603,2548
FRY5,2,France,2019,0.023391812865497075,171
FR10,2,France,2020,0.07357883633933661,305293
FRB0,2,France,2020,0.03769790108813367,38785
FRC1,2,France,2020,0.03311400371906737,27967
FRC2,2,France,2020,0.033999587883783225,19412
FRD1,2,France,2020,0.03445295134601136,24296
FRD2,2,France,2020,0.04218362282878412,24587
FRE1,2,France,2020,0.042468866808166944,53241
FRE2,2,France,2020,0.03982794987385748,24179
FRF1,2,France,2020,0.03882971168868059,35212
FRF2,2,France,2020,0.0355857103295486,21668
FRF3,2,France,2020,0.038438146210923244,32888
FRG0,2,France,2020,0.03711933080643053,68863
FRH0,2,France,2020,0.03982036920425546,60346
FRI1,2,France,2020,0.039550213260953856,72217
FRI2,2,France,2020,0.031732040546496254,11345
FRI3,2,France,2020,0.03408292340126493,31309
FRJ1,2,France,2020,0.03877460833368972,70149
FRJ2,2,France,2020,0.041937968213960654,57133
FRK1,2,France,2020,0.03237242280063439,21439
FRK2,2,France,2020,0.04238685389244593,145571
FRL0,2,France,2020,0.04253306141328343,142696
FRM0,2,France,2020,0.04292002934702861,10905
FRY1,2,France,2020,0.04434250764525994,1962
FRY2,2,France,2020,0.058403634003893576,1541
FRY3,2,France,2020,0.06434782608695652,575
FRY4,2,France,2020,0.0499054820415879,2645
FRY5,2,France,2020,0.04395604395604396,182
FR10,2,France,2021,0.08548876306648834,304311
FRB0,2,France,2021,0.04473240896721524,38585
FRC1,2,France,2021,0.04085905071286771,27705
FRC2,2,France,2021,0.040350150212369214,19306
FRD1,2,France,2021,0.042437792406740366,24153
FRD2,2,France,2021,0.05112357251033523,24431
FRE1,2,France,2021,0.05145240746682773,52982
FRE2,2,France,2021,0.04669195814399466,23987
FRF1,2,France,2021,0.046766282650849776,35068
FRF2,2,France,2021,0.042537348164006145,21487
FRF3,2,France,2021,0.046603836886570896,32787
FRG0,2,France,2021,0.0444687682428488,68520
FRH0,2,France,2021,0.050368917840999734,60177
FRI1,2,France,2021,0.047234350232208906,71918
FRI2,2,France,2021,0.04097265520619934,11227
FRI3,2,France,2021,0.040916109109624295,31089
FRJ1,2,France,2021,0.046289514125267495,69628
FRJ2,2,France,2021,0.05032276221131691,56853
FRK1,2,France,2021,0.04141371358652172,21249
FRK2,2,France,2021,0.0515838849436221,145181
FRL0,2,France,2021,0.05149956912992499,141575
FRM0,2,France,2021,0.050491141099788854,10893
FRY1,2,France,2021,0.049924357034795766,1983
FRY2,2,France,2021,0.06551059730250482,1557
FRY3,2,France,2021,0.07705779334500876,571
FRY4,2,France,2021,0.058931860036832415,2715
FRY5,2,France,2021,0.04838709677419355,186
FR10,2,France,2022,0.09801915775634232,298158
FRB0,2,France,2022,0.050249795141550584,37831
FRC1,2,France,2022,0.0470151448316424,27204
FRC2,2,France,2022,0.046098730309256625,18981
FRD1,2,France,2022,0.04867648921349263,23687
FRD2,2,France,2022,0.05858560587106997,23982
FRE1,2,France,2022,0.059306867819962666,51967
FRE2,2,France,2022,0.05533276450511945,23440
FRF1,2,France,2022,0.05321861057998725,34518
FRF2,2,France,2022,0.0483296107969396,21043
FRF3,2,France,2022,0.05309541604384654,32112
FRG0,2,France,2022,0.05212079778854442,67286
FRH0,2,France,2022,0.05686424149919444,58965
FRI1,2,France,2022,0.05431934391864138,70601
FRI2,2,France,2022,0.046560364464692486,10975
FRI3,2,France,2022,0.04666272888363851,30474
FRJ1,2,France,2022,0.05258618169059384,68402
FRJ2,2,France,2022,0.05770333213901827,55821
FRK1,2,France,2022,0.046558510127675916,20834
FRK2,2,France,2022,0.05989822775925601,142476
FRL0,2,France,2022,0.059706545462403386,138829
FRM0,2,France,2022,0.05671112769331219,10721
FRY1,2,France,2022,0.06164034640855833,1963
FRY2,2,France,2022,0.07037747920665387,1563
FRY3,2,France,2022,0.0912280701754386,570
FRY4,2,France,2022,0.06357325538911217,2737
FRY5,2,France,2022,0.07407407407407407,189
