classification,code,digit_level,country,year,ai_adoption_share,n_firms
naics,1151,4,Pooled,2019,0.018109380659181457,5522
naics,1152,4,Pooled,2019,0.03064066852367688,719
naics,1153,4,Pooled,2019,0.02068345323741007,1112
naics,2111,4,Pooled,2019,0.1951219512195122,41
naics,2121,4,Pooled,2019,,14
naics,2122,4,Pooled,2019,0.03076923076923077,130
naics,2123,4,Pooled,2019,0.016483516483516484,2003
naics,2131,4,Pooled,2019,0.07608695652173914,184
naics,2211,4,Pooled,2019,0.04355003984970967,17570
naics,2212,4,Pooled,2019,0.051618547681539804,1144
naics,2213,4,Pooled,2019,0.026403641881638847,3297
naics,2361,4,Pooled,2019,0.028441116134557548,50240
naics,2362,4,Pooled,2019,0.013100436681222707,229
naics,2371,4,Pooled,2019,0.0413715989563921,2685
naics,2372,4,Pooled,2019,,2
naics,2373,4,Pooled,2019,0.033632286995515695,2677
naics,2379,4,Pooled,2019,0.02879453391898487,2051
naics,2381,4,Pooled,2019,0.016172155200521683,30682
naics,2382,4,Pooled,2019,0.032121967590373,62602
naics,2383,4,Pooled,2019,0.0189187864529726,40816
naics,2389,4,Pooled,2019,0.028209274123693482,34648
naics,3111,4,Pooled,2019,0.020214030915576695,841
naics,3112,4,Pooled,2019,0.00805523590333717,869
naics,3113,4,Pooled,2019,0.010241404535479151,1367
naics,3114,4,Pooled,2019,0.013220018885741265,1059
naics,3115,4,Pooled,2019,0.009433962264150943,1379
naics,3116,4,Pooled,2019,0.011505507955936353,4085
naics,3117,4,Pooled,2019,0.005970149253731343,336
naics,3118,4,Pooled,2019,0.02236062129511518,13331
naics,3119,4,Pooled,2019,0.01565377532228361,3263
naics,3121,4,Pooled,2019,0.009757258448357925,4207
naics,3122,4,Pooled,2019,0.015384615384615385,65
naics,3131,4,Pooled,2019,0.016129032258064516,248
naics,3132,4,Pooled,2019,0.027184466019417475,515
naics,3133,4,Pooled,2019,0.014195583596214511,634
naics,3141,4,Pooled,2019,0.01381578947368421,1520
naics,3149,4,Pooled,2019,0.023278370514064017,1031
naics,3151,4,Pooled,2019,0.021739130434782608,322
naics,3152,4,Pooled,2019,0.03678832116788321,3427
naics,3159,4,Pooled,2019,,14
naics,3161,4,Pooled,2019,0.006993006993006993,143
naics,3162,4,Pooled,2019,0.012422360248447204,322
naics,3169,4,Pooled,2019,0.00946372239747634,634
naics,3211,4,Pooled,2019,0.008296107211231652,1567
naics,3212,4,Pooled,2019,0.01773049645390071,282
naics,3219,4,Pooled,2019,0.011585916340656035,6648
naics,3221,4,Pooled,2019,0.036855036855036855,407
naics,3222,4,Pooled,2019,0.02099737532808399,1907
naics,3231,4,Pooled,2019,0.023185582075012177,10265
naics,3241,4,Pooled,2019,0.04524886877828054,222
naics,3251,4,Pooled,2019,0.056,875
naics,3252,4,Pooled,2019,0.027700831024930747,722
naics,3253,4,Pooled,2019,0.02857142857142857,385
naics,3254,4,Pooled,2019,0.06392405063291139,1581
naics,3255,4,Pooled,2019,0.016506189821182942,727
naics,3256,4,Pooled,2019,0.020854021847070508,2014
naics,3259,4,Pooled,2019,0.04427736006683375,1197
naics,3261,4,Pooled,2019,0.016593886462882096,6871
naics,3262,4,Pooled,2019,0.027387120651369355,1352
naics,3271,4,Pooled,2019,0.019569471624266144,1022
naics,3272,4,Pooled,2019,0.02227342549923195,1302
naics,3273,4,Pooled,2019,0.01406799531066823,2560
naics,3274,4,Pooled,2019,0.0,82
naics,3279,4,Pooled,2019,0.0076481835564053535,2617
naics,3311,4,Pooled,2019,0.023166023166023165,518
naics,3312,4,Pooled,2019,0.01199400299850075,667
naics,3313,4,Pooled,2019,0.016181229773462782,309
naics,3314,4,Pooled,2019,0.02857142857142857,385
naics,3315,4,Pooled,2019,0.024390243902439025,820
naics,3321,4,Pooled,2019,0.021934978456717588,2553
naics,3322,4,Pooled,2019,0.020621729763004002,3251
naics,3323,4,Pooled,2019,0.01468609865470852,8925
naics,3324,4,Pooled,2019,0.018885741265344664,1059
naics,3325,4,Pooled,2019,,6
naics,3326,4,Pooled,2019,0.01620745542949757,617
naics,3327,4,Pooled,2019,0.019830028328611898,353
naics,3328,4,Pooled,2019,0.01399878271454656,3286
naics,3329,4,Pooled,2019,0.022388059701492536,11937
naics,3331,4,Pooled,2019,0.057003257328990226,1228
naics,3332,4,Pooled,2019,0.066,1500
naics,3333,4,Pooled,2019,0.10684931506849316,3286
naics,3334,4,Pooled,2019,0.03132832080200501,1596
naics,3335,4,Pooled,2019,0.05818540433925049,2029
naics,3336,4,Pooled,2019,0.07092907092907093,2002
naics,3339,4,Pooled,2019,0.07126480703095148,10469
naics,3341,4,Pooled,2019,0.20288461538461539,1040
naics,3342,4,Pooled,2019,0.1307901907356948,734
naics,3343,4,Pooled,2019,,20
naics,3344,4,Pooled,2019,0.12123076923076923,3250
naics,3345,4,Pooled,2019,0.12095332671300894,5036
naics,3346,4,Pooled,2019,0.0860655737704918,489
naics,3351,4,Pooled,2019,0.031055900621118012,1128
naics,3352,4,Pooled,2019,0.05013927576601671,359
naics,3353,4,Pooled,2019,0.05333333333333334,1200
naics,3359,4,Pooled,2019,0.08546686746987951,2657
naics,3361,4,Pooled,2019,0.10217391304347827,460
naics,3362,4,Pooled,2019,0.022183304144775248,1713
naics,3363,4,Pooled,2019,0.09603658536585366,1312
naics,3364,4,Pooled,2019,0.19730941704035873,446
naics,3365,4,Pooled,2019,0.07954545454545454,176
naics,3366,4,Pooled,2019,0.013245033112582781,1511
naics,3369,4,Pooled,2019,0.02506265664160401,798
naics,3371,4,Pooled,2019,0.010660980810234541,3753
naics,3372,4,Pooled,2019,0.021139705882352942,1088
naics,3379,4,Pooled,2019,0.011764705882352941,170
naics,3391,4,Pooled,2019,0.04747505291805262,6616
naics,3399,4,Pooled,2019,0.02549928673323823,5608
naics,4231,4,Pooled,2019,0.040776437285165466,29682
naics,4232,4,Pooled,2019,0.025701082484015952,15801
naics,4233,4,Pooled,2019,0.017224056265250465,13944
naics,4234,4,Pooled,2019,0.1265759787657598,6032
naics,4235,4,Pooled,2019,0.020913107511045654,3396
naics,4236,4,Pooled,2019,0.08052631578947368,7601
naics,4237,4,Pooled,2019,0.023665278303672852,5286
naics,4238,4,Pooled,2019,0.049855146286332815,31426
naics,4239,4,Pooled,2019,0.043650047036688615,10632
naics,4241,4,Pooled,2019,,11
naics,4242,4,Pooled,2019,0.04812898568162676,8315
naics,4243,4,Pooled,2019,0.028820236367406177,9651
naics,4244,4,Pooled,2019,0.01993542046890355,14253
naics,4245,4,Pooled,2019,0.026677231907025884,3787
naics,4246,4,Pooled,2019,0.028846153846153848,4577
naics,4247,4,Pooled,2019,0.021635655560363478,2311
naics,4248,4,Pooled,2019,0.014486326681448633,6769
naics,4249,4,Pooled,2019,0.03752228854949996,12902
naics,4251,4,Pooled,2019,0.03929285760371637,15505
naics,4411,4,Pooled,2019,0.03934426229508197,305
naics,4412,4,Pooled,2019,0.015155474261823882,3827
naics,4413,4,Pooled,2019,0.031578947368421054,4564
naics,4441,4,Pooled,2019,0.017641418983700863,10432
naics,4442,4,Pooled,2019,0.0,72
naics,4451,4,Pooled,2019,0.03959288670171122,17885
naics,4452,4,Pooled,2019,0.018892090938200448,18743
naics,4453,4,Pooled,2019,0.013660104459622338,4978
naics,4491,4,Pooled,2019,0.020681803807475807,15815
naics,4492,4,Pooled,2019,0.060402177199879045,13236
naics,4551,4,Pooled,2019,,7
naics,4552,4,Pooled,2019,0.0387286886971164,4753
naics,4561,4,Pooled,2019,0.01931966338746,16879
naics,4571,4,Pooled,2019,0.023058252427184466,2473
naics,4572,4,Pooled,2019,,12
naics,4581,4,Pooled,2019,0.028352778823234222,15948
naics,4582,4,Pooled,2019,0.020624631703005304,3394
naics,4583,4,Pooled,2019,0.020517144463181564,3559
naics,4591,4,Pooled,2019,0.01544766708701135,9520
naics,4592,4,Pooled,2019,0.02078913873568095,4717
naics,4593,4,Pooled,2019,0.01164274322169059,6278
naics,4594,4,Pooled,2019,0.0,80
naics,4595,4,Pooled,2019,0.02545715310147006,2789
naics,4599,4,Pooled,2019,0.027601903579557212,24172
naics,4811,4,Pooled,2019,0.03289473684210526,609
naics,4812,4,Pooled,2019,,18
naics,4821,4,Pooled,2019,0.06390977443609022,266
naics,4831,4,Pooled,2019,0.031154551007941355,1637
naics,4832,4,Pooled,2019,0.024745269286754003,687
naics,4841,4,Pooled,2019,0.036448775548946405,15809
naics,4842,4,Pooled,2019,0.008547008547008548,117
naics,4851,4,Pooled,2019,0.02746566791510612,5608
naics,4852,4,Pooled,2019,,5
naics,4853,4,Pooled,2019,0.04627092846270928,6570
naics,4854,4,Pooled,2019,,10
naics,4855,4,Pooled,2019,,17
naics,4859,4,Pooled,2019,,3
naics,4861,4,Pooled,2019,,1
naics,4869,4,Pooled,2019,0.018867924528301886,53
naics,4872,4,Pooled,2019,,12
naics,4881,4,Pooled,2019,0.08560794044665013,807
naics,4882,4,Pooled,2019,0.03595784252944823,1614
naics,4883,4,Pooled,2019,0.04472140762463343,1366
naics,4884,4,Pooled,2019,,10
naics,4885,4,Pooled,2019,,11
naics,4889,4,Pooled,2019,0.05558276199804114,12261
naics,4911,4,Pooled,2019,0.04978038067349927,1366
naics,4921,4,Pooled,2019,,18
naics,4922,4,Pooled,2019,,5
naics,4931,4,Pooled,2019,0.05300222386953299,2699
naics,5121,4,Pooled,2019,0.043418332184700204,11613
naics,5122,4,Pooled,2019,0.03727714748784441,3087
naics,5131,4,Pooled,2019,0.06289027653880463,8970
naics,5132,4,Pooled,2019,0.23782559456398641,4416
naics,5161,4,Pooled,2019,0.07894736842105263,912
naics,5162,4,Pooled,2019,,5
naics,5171,4,Pooled,2019,0.10535117056856187,1196
naics,5174,4,Pooled,2019,0.14473684210526316,76
naics,5178,4,Pooled,2019,0.09645554909936084,3444
naics,5182,4,Pooled,2019,0.16683673469387755,3922
naics,5192,4,Pooled,2019,0.15005378271782,5581
naics,5211,4,Pooled,2019,,20
naics,5221,4,Pooled,2019,0.0713905167820991,3754
naics,5222,4,Pooled,2019,0.06582472254114045,18298
naics,5223,4,Pooled,2019,0.12,75
naics,5231,4,Pooled,2019,0.07425742574257425,606
naics,5232,4,Pooled,2019,,1
naics,5239,4,Pooled,2019,0.07255437834599977,26717
naics,5241,4,Pooled,2019,0.08021108179419525,1896
naics,5242,4,Pooled,2019,0.04737843690530875,15244
naics,5251,4,Pooled,2019,0.06329113924050633,79
naics,5259,4,Pooled,2019,0.041666666666666664,48
naics,5311,4,Pooled,2019,0.04075095675640176,335018
naics,5312,4,Pooled,2019,0.046598686967453555,35816
naics,5313,4,Pooled,2019,0.0252956593170172,76712
naics,5321,4,Pooled,2019,0.03295711060948081,4430
naics,5322,4,Pooled,2019,0.02614230506933394,4401
naics,5323,4,Pooled,2019,,9
naics,5324,4,Pooled,2019,0.03161824757904562,8572
naics,5331,4,Pooled,2019,0.0782122905027933,895
naics,5411,4,Pooled,2019,0.04958056842368849,15978
naics,5412,4,Pooled,2019,0.02976362958976694,24175
naics,5413,4,Pooled,2019,0.05311589982527665,68714
naics,5414,4,Pooled,2019,0.003003003003003003,333
naics,5415,4,Pooled,2019,0.19650834040147017,70804
naics,5416,4,Pooled,2019,0.08627455866047068,80318
naics,5417,4,Pooled,2019,0.1698986975397974,6914
naics,5418,4,Pooled,2019,0.06732468571809663,30000
naics,5419,4,Pooled,2019,0.060306490384615385,33301
naics,5511,4,Pooled,2019,0.06628501214778408,179109
naics,5611,4,Pooled,2019,0.05509985734664764,5610
naics,5612,4,Pooled,2019,0.09510275470048098,9150
naics,5613,4,Pooled,2019,0.042947643003540155,10742
naics,5614,4,Pooled,2019,0.0870905099628504,47404
naics,5615,4,Pooled,2019,0.021093413689195005,9296
naics,5616,4,Pooled,2019,0.04937163375224417,5571
naics,5617,4,Pooled,2019,0.018276379884994323,27315
naics,5619,4,Pooled,2019,0.0451575431973283,6890
naics,5621,4,Pooled,2019,0.01584786053882726,1893
naics,5622,4,Pooled,2019,0.035263157894736843,1902
naics,5629,4,Pooled,2019,0.02048,3126
naics,6111,4,Pooled,2019,0.02346683354192741,6397
naics,6112,4,Pooled,2019,,2
naics,6113,4,Pooled,2019,0.14285714285714285,112
naics,6114,4,Pooled,2019,0.03389830508474576,59
naics,6115,4,Pooled,2019,0.023255813953488372,43
naics,6116,4,Pooled,2019,0.0431178678957737,26905
naics,6117,4,Pooled,2019,0.05614973262032086,374
naics,6211,4,Pooled,2019,0.01639344262295082,122
naics,6212,4,Pooled,2019,0.01892744479495268,2854
naics,6213,4,Pooled,2019,0.02645104675943337,23936
naics,6214,4,Pooled,2019,0.0,48
naics,6215,4,Pooled,2019,,28
naics,6216,4,Pooled,2019,0.012987012987012988,77
naics,6219,4,Pooled,2019,0.03954965357967667,3464
naics,6221,4,Pooled,2019,0.13333333333333333,120
naics,6222,4,Pooled,2019,,23
naics,6223,4,Pooled,2019,,5
naics,6231,4,Pooled,2019,0.008598887202832575,3955
naics,6232,4,Pooled,2019,0.0024330900243309003,411
naics,6233,4,Pooled,2019,0.008145131432802665,2702
naics,6239,4,Pooled,2019,0.006430868167202572,622
naics,6241,4,Pooled,2019,0.017001429323704204,13299
naics,6242,4,Pooled,2019,0.0,39
naics,6243,4,Pooled,2019,,3
naics,6244,4,Pooled,2019,0.009299781181619256,3656
naics,7111,4,Pooled,2019,0.02685922526656769,7409
naics,7112,4,Pooled,2019,0.015262923351158645,8979
naics,7113,4,Pooled,2019,0.010526315789473684,95
naics,7114,4,Pooled,2019,,6
naics,7115,4,Pooled,2019,0.0,41
naics,7121,4,Pooled,2019,0.021060275962236745,1377
naics,7131,4,Pooled,2019,0.01430976430976431,1188
naics,7132,4,Pooled,2019,0.02741514360313316,1532
naics,7139,4,Pooled,2019,0.02215680198326619,12916
naics,7211,4,Pooled,2019,0.013175559649068032,32030
naics,7212,4,Pooled,2019,0.004283674440742504,4202
naics,7213,4,Pooled,2019,,3
naics,7223,4,Pooled,2019,0.016928494041170097,7387
naics,7224,4,Pooled,2019,0.030558989149842054,14566
naics,7225,4,Pooled,2019,0.02493613365586779,88485
naics,8111,4,Pooled,2019,0.02551782613962127,24771
naics,8112,4,Pooled,2019,0.03770063456513625,2680
naics,8113,4,Pooled,2019,0.03750266354144471,4693
naics,8114,4,Pooled,2019,0.02997355274757567,3403
naics,8121,4,Pooled,2019,0.023723272663014668,22638
naics,8122,4,Pooled,2019,0.0034638955502264853,3756
naics,8123,4,Pooled,2019,0.014492753623188406,2761
naics,8129,4,Pooled,2019,0.0755013962934755,19722
naics,8131,4,Pooled,2019,0.03565640194489465,1234
naics,8132,4,Pooled,2019,,26
naics,8133,4,Pooled,2019,0.0,92
naics,8134,4,Pooled,2019,0.0,71
naics,8139,4,Pooled,2019,0.08124934050859976,9480
naics,8141,4,Pooled,2019,0.06097560975609756,82
naics,9211,4,Pooled,2019,0.02236024844720497,2415
naics,9221,4,Pooled,2019,0.01288244766505636,621
naics,9231,4,Pooled,2019,0.007905138339920948,1012
naics,9241,4,Pooled,2019,,9
naics,9251,4,Pooled,2019,,10
naics,9261,4,Pooled,2019,0.07976190476190476,840
naics,9271,4,Pooled,2019,,5
naics,9281,4,Pooled,2019,0.20063694267515925,314
naics,1111,4,Pooled,2020,0.019829317269076305,7968
naics,1112,4,Pooled,2020,0.014553014553014554,2405
naics,1113,4,Pooled,2020,0.009843435126337003,12903
naics,1114,4,Pooled,2020,0.016129032258064516,682
naics,1119,4,Pooled,2020,0.02082332212077527,6243
naics,1121,4,Pooled,2020,0.015668330560177482,7213
naics,1122,4,Pooled,2020,0.02869198312236287,1185
naics,1123,4,Pooled,2020,0.015915119363395226,1508
naics,1124,4,Pooled,2020,0.008626410086264101,1507
naics,1125,4,Pooled,2020,0.006369426751592357,785
naics,1129,4,Pooled,2020,0.020998415213946117,5048
naics,1132,4,Pooled,2020,0.018582243633860976,1453
naics,1133,4,Pooled,2020,0.03430079155672823,1137
naics,1141,4,Pooled,2020,0.01948051948051948,462
naics,1142,4,Pooled,2020,0.0,41
naics,1151,4,Pooled,2020,0.01969642211781713,5534
naics,1152,4,Pooled,2020,0.04613297150610583,737
naics,1153,4,Pooled,2020,0.02605570530098832,1113
naics,2111,4,Pooled,2020,0.1951219512195122,41
naics,2121,4,Pooled,2020,,14
naics,2122,4,Pooled,2020,0.04477611940298507,134
naics,2123,4,Pooled,2020,0.02422145328719723,2023
naics,2131,4,Pooled,2020,0.0913978494623656,186
naics,2211,4,Pooled,2020,0.06224461237055696,17866
naics,2212,4,Pooled,2020,0.060085836909871244,1165
naics,2213,4,Pooled,2020,0.034348864994026285,3348
naics,2361,4,Pooled,2020,0.034355273249296964,50857
naics,2362,4,Pooled,2020,0.013157894736842105,228
naics,2371,4,Pooled,2020,0.048020527859237536,2728
naics,2372,4,Pooled,2020,,2
naics,2373,4,Pooled,2020,0.03788157410812799,2719
naics,2379,4,Pooled,2020,0.03398755385351843,2089
naics,2381,4,Pooled,2020,0.01872466379254874,31088
naics,2382,4,Pooled,2020,0.043279319648464,63388
naics,2383,4,Pooled,2020,0.022350168840949397,41165
naics,2389,4,Pooled,2020,0.03302494772720763,34916
naics,3111,4,Pooled,2020,0.025974025974025976,847
naics,3112,4,Pooled,2020,0.011376564277588168,879
naics,3113,4,Pooled,2020,0.01263157894736842,1425
naics,3114,4,Pooled,2020,0.013863216266173753,1082
naics,3115,4,Pooled,2020,0.010533707865168539,1424
naics,3116,4,Pooled,2020,0.013916015625,4096
naics,3117,4,Pooled,2020,0.012012012012012012,333
naics,3118,4,Pooled,2020,0.025404843262516713,13462
naics,3119,4,Pooled,2020,0.01990632318501171,3416
naics,3121,4,Pooled,2020,0.012125371768474034,4371
naics,3122,4,Pooled,2020,0.015625,64
naics,3131,4,Pooled,2020,0.020833333333333332,240
naics,3132,4,Pooled,2020,0.029411764705882353,510
naics,3133,4,Pooled,2020,0.019969278033794162,651
naics,3141,4,Pooled,2020,0.018396846254927726,1522
naics,3149,4,Pooled,2020,0.03012633624878523,1029
naics,3151,4,Pooled,2020,0.031446540880503145,318
naics,3152,4,Pooled,2020,0.04286128004633652,3454
naics,3159,4,Pooled,2020,,15
naics,3161,4,Pooled,2020,0.006993006993006993,143
naics,3162,4,Pooled,2020,0.024464831804281346,327
naics,3169,4,Pooled,2020,0.01228878648233487,651
naics,3211,4,Pooled,2020,0.010236724248240563,1563
naics,3212,4,Pooled,2020,0.01718213058419244,291
naics,3219,4,Pooled,2020,0.01479946721918011,6758
naics,3221,4,Pooled,2020,0.05037783375314862,397
naics,3222,4,Pooled,2020,0.02594706798131811,1927
naics,3231,4,Pooled,2020,0.030517818468202403,10158
naics,3241,4,Pooled,2020,0.05855855855855856,222
naics,3251,4,Pooled,2020,0.06469920544835414,881
naics,3252,4,Pooled,2020,0.041251778093883355,703
naics,3253,4,Pooled,2020,0.0425,400
naics,3254,4,Pooled,2020,0.0842170929507174,1603
naics,3255,4,Pooled,2020,0.02040816326530612,735
naics,3256,4,Pooled,2020,0.026832774317201723,2087
naics,3259,4,Pooled,2020,0.052109181141439205,1209
naics,3261,4,Pooled,2020,0.024379625598606878,6891
naics,3262,4,Pooled,2020,0.03294289897510981,1366
naics,3271,4,Pooled,2020,0.030214424951267055,1026
naics,3272,4,Pooled,2020,0.033308099924299776,1321
naics,3273,4,Pooled,2020,0.020630595562475672,2570
naics,3274,4,Pooled,2020,0.024390243902439025,82
naics,3279,4,Pooled,2020,0.007909604519774011,2655
naics,3311,4,Pooled,2020,0.04007633587786259,524
naics,3312,4,Pooled,2020,0.021116138763197588,663
naics,3313,4,Pooled,2020,0.022508038585209004,311
naics,3314,4,Pooled,2020,0.033766233766233764,385
naics,3315,4,Pooled,2020,0.03929024081115336,789
naics,3321,4,Pooled,2020,0.027583527583527584,2574
naics,3322,4,Pooled,2020,0.03147921760391198,3272
naics,3323,4,Pooled,2020,0.021257847780592577,9081
naics,3324,4,Pooled,2020,0.03561387066541706,1067
naics,3325,4,Pooled,2020,,5
naics,3326,4,Pooled,2020,0.014657980456026058,614
naics,3327,4,Pooled,2020,0.031161473087818695,353
naics,3328,4,Pooled,2020,0.018406759203379603,3314
naics,3329,4,Pooled,2020,0.028299544890359952,12087
naics,3331,4,Pooled,2020,0.07398373983739838,1230
naics,3332,4,Pooled,2020,0.08383233532934131,1503
naics,3333,4,Pooled,2020,0.13961235614778922,3302
naics,3334,4,Pooled,2020,0.042314872433105166,1607
naics,3335,4,Pooled,2020,0.07068709836875926,2023
naics,3336,4,Pooled,2020,0.09535333978702808,2066
naics,3339,4,Pooled,2020,0.09006358546075734,10538
naics,3341,4,Pooled,2020,0.25402843601895736,1055
naics,3342,4,Pooled,2020,0.17362045760430686,743
naics,3343,4,Pooled,2020,,21
naics,3344,4,Pooled,2020,0.1545595054095827,3235
naics,3345,4,Pooled,2020,0.15329626687847497,5036
naics,3346,4,Pooled,2020,0.10882956878850103,487
naics,3351,4,Pooled,2020,0.04745166959578207,1138
naics,3352,4,Pooled,2020,0.057534246575342465,365
naics,3353,4,Pooled,2020,0.07884151246983105,1243
naics,3359,4,Pooled,2020,0.11213574326816673,2712
naics,3361,4,Pooled,2020,0.11940298507462686,469
naics,3362,4,Pooled,2020,0.030197444831591175,1722
naics,3363,4,Pooled,2020,0.12155963302752294,1308
naics,3364,4,Pooled,2020,0.22371364653243847,447
naics,3365,4,Pooled,2020,0.1404494382022472,178
naics,3366,4,Pooled,2020,0.01978891820580475,1517
naics,3369,4,Pooled,2020,0.03190184049079755,815
naics,3371,4,Pooled,2020,0.01238471673254282,3795
naics,3372,4,Pooled,2020,0.023809523809523808,1092
naics,3379,4,Pooled,2020,0.011627906976744186,172
naics,3391,4,Pooled,2020,0.06548672566371681,6780
naics,3399,4,Pooled,2020,0.036952714535901925,5710
naics,4231,4,Pooled,2020,0.05129924559932942,29827
naics,4232,4,Pooled,2020,0.0334051724137931,15776
naics,4233,4,Pooled,2020,0.021903538812785388,14016
naics,4234,4,Pooled,2020,0.16190159574468085,6017
naics,4235,4,Pooled,2020,0.02974628171478565,3429
naics,4236,4,Pooled,2020,0.10440499671268902,7606
naics,4237,4,Pooled,2020,0.035356400075628666,5289
naics,4238,4,Pooled,2020,0.06608152053799767,31677
naics,4239,4,Pooled,2020,0.05251865671641791,10720
naics,4241,4,Pooled,2020,,13
naics,4242,4,Pooled,2020,0.06333017077798861,8432
naics,4243,4,Pooled,2020,0.03579580825897489,9638
naics,4244,4,Pooled,2020,0.02451959501343068,14519
naics,4245,4,Pooled,2020,0.03507853403141361,3821
naics,4246,4,Pooled,2020,0.036141955149139995,4593
naics,4247,4,Pooled,2020,0.04172043010752688,2325
naics,4248,4,Pooled,2020,0.01597444089456869,6886
naics,4249,4,Pooled,2020,0.04854443505645595,13019
naics,4251,4,Pooled,2020,0.0485126145349567,15934
naics,4411,4,Pooled,2020,0.041935483870967745,310
naics,4412,4,Pooled,2020,0.021351351351351352,3700
naics,4413,4,Pooled,2020,0.03893575600259572,4626
naics,4441,4,Pooled,2020,0.02470902499522992,10482
naics,4442,4,Pooled,2020,0.013333333333333334,75
naics,4451,4,Pooled,2020,0.04426211810428587,18526
naics,4452,4,Pooled,2020,0.02194242725040489,19141
naics,4453,4,Pooled,2020,0.021071287908625443,5078
naics,4491,4,Pooled,2020,0.027124203620765786,15853
naics,4492,4,Pooled,2020,0.07756274569095857,13229
naics,4551,4,Pooled,2020,,7
naics,4552,4,Pooled,2020,0.04637800123127437,4874
naics,4561,4,Pooled,2020,0.0289529730040868,17375
naics,4571,4,Pooled,2020,0.031451612903225803,2481
naics,4572,4,Pooled,2020,,12
naics,4581,4,Pooled,2020,0.03317920519870032,16007
naics,4582,4,Pooled,2020,0.02431791221826809,3372
naics,4583,4,Pooled,2020,0.024640088593576966,3612
naics,4591,4,Pooled,2020,0.018314255983350677,9610
naics,4592,4,Pooled,2020,0.025194205332773462,4763
naics,4593,4,Pooled,2020,0.014460861364350833,6368
naics,4594,4,Pooled,2020,0.0,83
naics,4595,4,Pooled,2020,0.03046594982078853,2790
naics,4599,4,Pooled,2020,0.03331418724870764,24376
naics,4811,4,Pooled,2020,0.03745928338762215,614
naics,4812,4,Pooled,2020,,18
naics,4821,4,Pooled,2020,0.11363636363636363,264
naics,4831,4,Pooled,2020,0.034934497816593885,1603
naics,4832,4,Pooled,2020,0.034782608695652174,690
naics,4841,4,Pooled,2020,0.04429109159347553,15941
naics,4842,4,Pooled,2020,0.024390243902439025,123
naics,4851,4,Pooled,2020,0.03473459209120057,5614
naics,4852,4,Pooled,2020,,5
naics,4853,4,Pooled,2020,0.055372148859543814,6664
naics,4854,4,Pooled,2020,,11
naics,4855,4,Pooled,2020,,18
naics,4859,4,Pooled,2020,,3
naics,4861,4,Pooled,2020,,1
naics,4869,4,Pooled,2020,0.020833333333333332,48
naics,4872,4,Pooled,2020,,12
naics,4881,4,Pooled,2020,0.12254901960784313,816
naics,4882,4,Pooled,2020,0.04990870359099209,1644
naics,4883,4,Pooled,2020,0.06071689831748354,1367
naics,4884,4,Pooled,2020,,10
naics,4885,4,Pooled,2020,,13
naics,4889,4,Pooled,2020,0.0745814307458143,12484
naics,4911,4,Pooled,2020,0.056998556998557,1386
naics,4921,4,Pooled,2020,,19
naics,4922,4,Pooled,2020,,5
naics,4931,4,Pooled,2020,0.0672971989814478,2749
naics,5121,4,Pooled,2020,0.05283178360101437,11830
naics,5122,4,Pooled,2020,0.04500160720025715,3111
naics,5131,4,Pooled,2020,0.08051511758118701,8931
naics,5132,4,Pooled,2020,0.2889733840304182,4471
naics,5161,4,Pooled,2020,0.09343715239154617,899
naics,5162,4,Pooled,2020,,5
naics,5171,4,Pooled,2020,0.12771285475792987,1198
naics,5174,4,Pooled,2020,0.15789473684210525,76
naics,5178,4,Pooled,2020,0.1196061395887634,3453
naics,5182,4,Pooled,2020,0.20141164608016132,3967
naics,5192,4,Pooled,2020,0.17798513910489028,5787
naics,5211,4,Pooled,2020,,19
naics,5221,4,Pooled,2020,0.07546666666666667,3750
naics,5222,4,Pooled,2020,0.08365529083494312,18637
naics,5223,4,Pooled,2020,0.16,75
naics,5231,4,Pooled,2020,0.0859504132231405,605
naics,5232,4,Pooled,2020,,1
naics,5239,4,Pooled,2020,0.09520651412991415,27145
naics,5241,4,Pooled,2020,0.09571655208884189,1892
naics,5242,4,Pooled,2020,0.05678838651915329,15638
naics,5251,4,Pooled,2020,0.075,80
naics,5259,4,Pooled,2020,0.06382978723404255,47
naics,5311,4,Pooled,2020,0.04995510980378259,338627
naics,5312,4,Pooled,2020,0.06164402210907507,36729
naics,5313,4,Pooled,2020,0.033236697624300884,77958
naics,5321,4,Pooled,2020,0.042163355408388524,4530
naics,5322,4,Pooled,2020,0.030683090705487123,4465
naics,5323,4,Pooled,2020,,9
naics,5324,4,Pooled,2020,0.04031510658016682,8632
naics,5331,4,Pooled,2020,0.08733624454148471,916
naics,5411,4,Pooled,2020,0.056202134716275706,16585
naics,5412,4,Pooled,2020,0.039366899503371425,24767
naics,5413,4,Pooled,2020,0.06711495084478869,70496
naics,5414,4,Pooled,2020,0.002976190476190476,336
naics,5415,4,Pooled,2020,0.24604947464217755,72533
naics,5416,4,Pooled,2020,0.11048727910460486,82117
naics,5417,4,Pooled,2020,0.21059286316381007,7121
naics,5418,4,Pooled,2020,0.08622339547929385,30305
naics,5419,4,Pooled,2020,0.07461945247903702,34230
naics,5511,4,Pooled,2020,0.08697787884139879,181194
naics,5611,4,Pooled,2020,0.06478725267028541,5711
naics,5612,4,Pooled,2020,0.09768140832975526,9316
naics,5613,4,Pooled,2020,0.058351568198395334,10969
naics,5614,4,Pooled,2020,0.10773811985607346,48361
naics,5615,4,Pooled,2020,0.026206011338111027,9350
